codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1605-39-LR25;"LR-3381 Indumentarias varias y chalecos antibala";"SERVICIO DE IMPUESTOS INTERNOS DIRECCION";"60.803.000-K";"SII Dirección Nacional";"Agustinas 1269, Piso 2";"Santiago";"Región Metropolitana de Santiago";"LR";"El objetivo de la presente licitación es la adquisición de indumentarias varias para actividades CTT Cumplimiento Tributario en Terreno y chalecos-cascos antibala.";2025-03-31T17:26:49.833;2025-05-02T16:00:00;2025-07-31T20:00:00;418835000;"CLP";0;0
1947-73-LE25;"221-ADQUISICIÓN DE GUANTES QUIRÚRGICOS SIN LÁTEX PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO CAF";"SERVICIO DE SALUD NORTE HOSPITAL ROBERTO DEL RIO";"61.608.004-0";"Abastecimiento";"Avda. Profesor Zañartu 1085 Independencia";"Independencia";"Región Metropolitana de Santiago";"LE";"ADQUISICIÓN DE GUANTES QUIRÚRGICOS SIN LÁTEX PARA EL HOSPITAL DE NIÑOS DR. ROBERTO DEL RÍO.";2025-03-31T17:24:47.21;2025-04-10T15:00:00;2025-05-12T18:00:00;65000000;"CLP";0;0
2770-20-LE25;"ADQUISICION DE CILINDROS Y CONTENEDOR PARA ALMACENAR CLORO LIQUIDO A PRESION SMAPA";"I MUNICIPALIDAD DE MAIPU";"69.070.900-7";"I MUNICIPALIDAD DE MAIPU";"AVDA. CINCO DE ABRIL  0260";"Maipú";"Región Metropolitana de Santiago";"LE";"El Servicio de Agua Potable y Alcantarillado, es responsable de garantizar el suministro de agua potable apta para el consumo humano de acuerdo con lo establecido en Norma Chilena 409, Of. 84, por lo que existe la necesidad de adquirir cilindros y un contenedor para almacenar cloro líquido a presión, que permitirá que nuestros Sistemas de Desinfección por Cloro Gas cuenten con cloro y sean operativos al 100% en forma continua y permanente permitiendo cumplir con las exigencias de la SISS.";2025-03-31T17:22:54.637;2025-04-10T17:30:00;2025-08-08T12:00:00;20000000;"USD";0;0
3563-5-LE25;"MANTENCIONES VARIAS EN EDIFICIOS DEL CESFAM T. SCHMIDT Y CECOSF B. ARANA";"ILUSTRE MUNICIPALIDAD TEODORO SCHMIDT";"69.252.100-5";"ILUSTRE MUNICIPALIDAD TEODORO SCHMIDT";"BALMACEDA 510 CESFAM T. SCHMIDT(SECTOR CENTRO)";"Teodoro Schmidt";"Región de la Araucanía ";"LE";"CONTRATACION DE SERVICIOS DE OBRAS MENORES PARA EJECUCION DE “MANTENCIONES VARIAS EN EDIFICIOS DEL CESFAM T. SCHMIDT Y CECOSF B. ARANA”, SEGUN BASES ADMINISTRATIVAS ADJUNTAS Y SUS ANEXOS.";2025-03-31T17:22:20.743;2025-04-07T15:01:00;2025-04-21T17:42:00;9232000;"CLP";0;0
1070620-54-LE25;"SUM.INSUMOS BAJADAS INFUSION PARA BOMBA MOD AGILIA";"HOSPITAL DOCTOR ERNESTO TORRES GALDAMES";"62.000.530-4";"Hospital Dr. Ernesto Torres Galdames";"Av. Héroes de la Concepción 502";"Iquique";"Región de Tarapacá  ";"LE";"Mediante la presente Licitación se espera contar con un suministro de Bajadas de bombas de infusión, Bajadas de infusión fotosensible y Bajadas de infusión oncológicas, para ser utilizadas con las bombas de infusión continua modelo agilia, con las que ya cuenta la institución. Sin perjuicio de lo anterior, la cantidad mensual a adquirir podrá ser ampliada de acuerdo con las necesidades del Hospital, en consideración a la demanda variable del HDETG.";2025-03-31T17:21:36.01;2025-04-07T15:11:00;2025-05-22T11:12:00;;"CLP";0;0
1260057-10-LQ25;"ADQUISCIÓN DE CAPSULAS PARA SEDIMENTO CINTAS DE ORINA Y COMODATO PARA EL HOSPITAL DE PEÑAFLOR";"SERVICIO NACIONAL DE SALUD HOSPITAL DE P";"61.602.121-4";"Bienes y Servicios";"";"";"Región Metropolitana de Santiago";"LQ";"La entidad tiene la necesidad de adquirir el Suministro de Capsulas Para Sedimento, Cintas de Orinas y Comodato para entregar una prestación de salud integral y oportuna a los usuarios del Hospital de Peñaflor";2025-03-31T17:20:18.303;2025-04-11T15:01:00;2025-05-05T18:00:00;;"CLP";0;0
1019-30-LE25;"ADQ DE BATERÍAS SELLADAS LIBRES DE MANTENCIÓN";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF";"61.202.000-0";"MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO";"Morandé 59, piso 8";"Santiago";"Región Metropolitana de Santiago";"LE";"ADQUISICIÓN DE BATERÍAS SELLADAS LIBRES DE MANTENCIÓN El objetivo general de esta licitación pública es la adquisición de baterías selladas libres de mantención para ser instaladas en las distintas estaciones de la Red Hidrométrica Nacional, de acuerdo con las disposiciones que se especifican en las presentes Bases Técnicas y Administrativas.";2025-03-31T17:19:03.817;2025-04-10T16:00:00;2025-04-23T19:00:00;60000000;"CLP";0;0
621921-6-LP25;"Servicio de Internet para Unidades que indica";"COMANDO DE APOYO A LA FUERZA";"61.979.900-3";"Jefatura de Comunicaciones - JEFCOM";"Av. Las Perdices N° 700";"Peñalolén";"Región Metropolitana de Santiago";"LP";"Se mantiene la necesidad de la Jefatura de Comunicaciones de contratar los servicio de Internet para Unidades del Ejército que indicaran, respecto de la líneas de licitación que fueron declaradas inadmisibles y desiertas en el proceso licitatorio ID 621921-1-LQ25.";2025-03-31T17:18:18.077;2025-04-21T16:00:00;2025-05-02T23:00:00;72886600;"CLP";0;0
3638-17-LE25;"Adquisición de Sal Para Deshielo de Calles";"I.MUNICIPALIDAD DE PORVENIR";"69.250.300-7";"Administracion y Finanzas Municipal";"Padre Mario Zavattaro N°434, Porvenir";"Porvenir";"Región de Magallanes y de la Antártica";"LE";"Adquisición de Sal Para Deshielo";2025-03-31T17:17:22.88;2025-04-10T15:00:00;2025-04-14T17:00:00;18000000;"CLP";0;0
2045-7-L125;"Servicio de  arriendo Monitoreo Ambulatorio de Presión Arterial / Holter de Presión Arterial";"SERVICIO DE SALUD DEL MAULE HOSPITAL DE CUREPTO";"61.606.910-1";"Hospital de Curepto";"BARROS ARANA 820";"Lautaro";"Región de la Araucanía ";"L1";"El Hospital de Curepto requiere la contratación del servicio de arriendo de dispositivo y generación de informes de Holter de Presión Arterial, para el diagnóstico, seguimiento, y diagnóstico diferencial de Hipertensión Arterial de los usuarios del Policlínico del Hospital de Curepto.";2025-03-31T17:16:56.98;2025-04-09T18:37:00;2025-04-16T18:37:00;;"CLP";0;0
1216085-44-LE25;"MEJORAMIENTO ESTRUCTURAS ABIERTAS CUBIERTAS";"CORP MUNICIPAL PARA EL DESARROLLO SOCIAL";"70.983.600-5";"Adquisiciones";"QUINTA 032 VILLA ALEMANA ,(direccion de salud) cesfam villa alemana";"Villa Alemana";"Región de Valparaíso ";"LE";"El objeto de la licitación pública es la ejecución del proyecto denominado obras de mejoramiento estructura de circulaciones abiertas cubiertas del establecimiento educacional Colegio Manuel Montt de Villa Alemana, conforme a las especificaciones técnicas generales de la obra.";2025-03-31T17:14:25.78;2025-04-11T16:00:00;2025-04-21T15:30:00;34794113;"CLP";0;0
4451-40-LE25;"PRODUCCION DE EVENTOS PARA CUENTA PUBLICA 2025";"I MUNICIPALIDAD DE SAN CLEMENTE";"69.110.500-8";"UNIDAD DE COMPRAS MUNICIPALES";"Calle Carlos Silva Renard N°792";"San Clemente";"Región del Maule ";"LE";"SE REQUIERE CONTRATAR SERVICIO DE PRODUCCIÓN DE EVENTOS PARA CUENTA PÚBLICA 2025, PERIODO 2024, SEGUN LAS ESPECIFICACIONES TECNICAS INDICADAS EN LAS BASES ADMINISTRATIVAS, EN ATENCION A SC 338-2025 ADMINISTRACION MUNICIPAL";2025-03-31T17:13:06.733;2025-04-10T11:07:00;2025-04-17T11:08:00;10000000;"CLP";0;0
4301-28-LR25;"Suministro Materiales de Construcción y Reparación";"I MUNICIPALIDAD DE ZAPALLAR";"69.050.400-6";"IMUNI_ ZAPALLAR";"DIEGO SUTIL 285";"Zapallar";"Región de Valparaíso ";"LR";"Adquisición por vía de Suministro de Materiales de Construcción y Reparación para el Departamento de DIMAO.";2025-03-31T17:12:53.943;2025-05-02T15:30:00;2025-05-23T17:00:00;638000000;"CLP";0;0
4451-39-LE25;"SERVICIO DE CATERING PARA CUENTA PUBLICA 2025";"I MUNICIPALIDAD DE SAN CLEMENTE";"69.110.500-8";"UNIDAD DE COMPRAS MUNICIPALES";"Calle Carlos Silva Renard N°792";"San Clemente";"Región del Maule ";"LE";"SERVICIO DE CATERING PARA CUENTA PÚBLICA 2025, PERIODO 2024, SEGUN LAS ESPECIFICACIONES TECNICAS INDICADAS EN BASES ADMINISTRATIVAS, EN ATENCION A SC 326-2025, ADMINISTRACION MUNICIPAL";2025-03-31T17:12:53.777;2025-04-10T10:06:00;2025-04-17T10:07:00;12000000;"CLP";0;0
1429-2-LE25;"E102RT9 SERVICIO DE RECAUDACION  VALORES FISCALES";"SERV NACIONAL DE PESCA";"60.701.015-3";"R.M - Servicio Nacional de Pesca y Acuicultura";"Osvaldo Croquevielle Cardemil N°2207, Sector Carga";"Pudahuel";"Región Metropolitana de Santiago";"LE";"Las presentes Bases Administrativas regularán la propuesta pública a que llame el Servicio Nacional de Pesca y Acuicultura, en adelante el Servicio o Sernapesca,  para la adjudicación del “Servicio de recaudación diaria de valores fiscales por certificación de productos pesqueros de exportación, licencias de pesca recreativa y otros valores que constituyen ingresos propios para el Servicio Nacional de Pesca y Acuicultura – Región Metropolitana, con el objeto de satisfacer en forma oportuna y eficiente  las necesidades del Servicio en esta materia.";2025-03-31T17:12:52.423;2025-04-10T18:45:00;2025-04-17T18:46:00;27000000;"CLP";0;0
2101-39-LE25;"SERVICIO DE TENS PARA PROGRAMA DE SALUD MENTAL APS";"HOSPITAL INTERCULTURAL KALLVU LLANKA.-";"61.602.213-k";"Hospital Cañete";"Ruta P60R esquina Ruta P520";"Cañete";"Región del Biobío ";"LE";"El Hospital Intercultural Kallvu Llanka de la comuna de Cañete, requiere la Compra de servicio de TENS de programa salud mental, para favorecer el normal y adecuado funcionamiento del programa Salud mental de la atención primaria del Hospital Cañete.";2025-03-31T17:12:26.14;2025-04-10T13:18:00;2025-05-10T13:19:00;7999899;"CLP";0;0
3950-6-LE25;"SERVICIOS TRASLADO DE CARGA DSR ANO  2025 Y 2026";"DIRECCION SALUD RURAL";"61.974.600-7";"Dirección de Salud Rural";"Diego Portales N º 61";"Coyhaique";"Región Aysén del General Carlos Ibáñez del Campo";"LE";"Dado la necesidad de la Dirección Salud Rural";2025-03-31T17:12:08.34;2025-04-17T16:00:00;2025-05-05T16:00:00;64658000;"CLP";0;0
2101-36-LE25;"SERVICIO DE ESTERILIZACION";"HOSPITAL INTERCULTURAL KALLVU LLANKA.-";"61.602.213-k";"Hospital Cañete";"Ruta P60R esquina Ruta P520";"Cañete";"Región del Biobío ";"LE";"El Hospital Intercultural Kallvu Llanka requiere suscribir convenio para la adquisición del servicio de esterilización por vapor para el instrumental del establecimiento.";2025-03-31T17:11:33.913;2025-04-07T15:05:00;2025-05-09T17:34:00;;"CLP";0;0
5067-37-L125;"Adquisición de productos químicos para caldera de piscina";"UNIVERSIDAD DE SANTIAGO DE CHILE";"60.911.000-7";"Universidad de Santiago de Chile";"Avenida Isidoro Dubournais N° 1589,";"El Quisco";"Región de Valparaíso ";"L1";"El Departamento de Gestión del Deporte de la Universidad de Santiago de Chile requiere de productos químicos para mantener el correcto funcionamiento de la caldera de la piscina Usach";2025-03-31T17:08:48.99;2025-04-07T15:00:00;2025-05-07T18:00:00;1910450;"CLP";0;0
2322-50-L125;"Adquisición tachones bidireccionales rectangulares con vástago de fierro";"I MUNICIPALIDAD DE VALLENAR";"69.030.500-3";"I MUNICIPALIDAD DE VALLENAR";"Vista hermosa #1675  villa juan López torres";"Vallenar";"Región de Atacama ";"L1";"Adquisición tachones bidireccionales rectangulares con vástago de fierro";2025-03-31T16:57:44.937;2025-04-07T15:00:00;2025-04-11T18:00:00;3570000;"CLP";0;0
2546-25-LE25;"PROP PUBL N35 MOD CAMIÓN FORD CARGO A CAMIÓN ALJIB";"I MUNICIPALIDAD DE PADRE LAS CASAS";"61.955.000-5";"MUNICIPALIDAD DE PADRE LAS CASAS";"Maquehue #1441";"Padre Las Casas";"Región de la Araucanía ";"LE";"PROPUESTA PÚBLICA N35 MODIFICACIÓN CAMIÓN FORD CARGO, AÑO 2008 A CAMIÓN ALJIBE, MUNICIPALIDAD DE PADRE LAS CASAS";2025-03-31T16:54:52.123;2025-04-16T09:00:00;2025-05-12T17:30:00;;"CLP";0;0
3328-21-LE25;"DNF - INSUMOS PARA COMPRESION VENOSA ACTIVA";"FUERZA AEREA DE CHILE COMANDO LOGISTICO";"61.103.007-K";"Hospital Clinico   General Dr. Raúl Yazigi J.";"Avenida Las Condes Nº 8631";"Las Condes";"Región Metropolitana de Santiago";"LE";"ADQUISICIÓN DE FUNDAS CORTAS PARA COMPRESIÓN VENOSA ACTIVA, CON APOYO CLÍNICO REQ. 15";2025-03-31T16:39:03.27;2025-04-09T18:00:00;2025-08-06T12:00:00;;"CLP";0;0
3494-8-LE25;"COMPRA UNIFORMES ESCOLARES ESCUELA MARTÍN ALONQUEO";"I MUNICIPALIDAD DE VILCUN";"69.190.800-3";"Departamento Educación";"Calle Luis Vergara 526 San Patricio";"Vilcún";"Región de la Araucanía ";"LE";"La I. Municipalidad de Vilcún, por intermedio del Departamento de Administración de Educación Municipal en adelante DAEM llama a Licitación Pública para la adquisición de UNIFORMES ESCOLARES ESCUELA MARTÍN ALONQUEO, según requerimiento adjunto de la Solicitud N°13517.-";2025-03-31T16:26:17.74;2025-04-07T15:00:00;2025-05-02T17:00:00;11700000;"CLP";0;0
3596-24-LE25;"CONSULTORÍA RECTIFICACIÓN PRC PULLALLY";"I MUNICIPALIDAD DE PAPUDO";"69.050.300-K";"Municipalidad de Papudo - Dpto. Adquisiciones";"";"";"Región de Valparaíso ";"LE";"Las presentes Bases Administrativas tienen por objeto regular el llamado a licitación para la contratación y ejecución de la obra que se singulariza en las Bases Administrativas de la Propuesta.";2025-03-31T15:56:52.193;2025-04-10T14:30:00;2025-05-15T17:30:00;;"CLP";0;0
1080095-7-LE25;"SERVICIO ENLACE DEDICADO F.O. USM";"SERVICIO DE SALUD MAGALLANES";"61.607.900-k";"Bienes y servicios - PSIQ";"Lautaro Navarro N° 829";"Punta Arenas";"Región de Magallanes y de la Antártica";"LE";"El establecimiento COSAM requiere la contratación de un Enlace dedicado 200/200 Mbps, simétrico nacional e internacional, para mantener la continuidad operacional de los diferentes servicios informáticos por el periodo de 36 meses";2025-03-31T15:55:07.65;2025-04-10T19:59:00;2025-06-05T18:00:00;;"CLP";0;0
2770-22-LE25;"“CAMPAÑA DE RECICLAJE DE RESIDUOS DE APARATOS ELÉCTRICOS Y ELECTRÓNICOS RAEES COMUNA DE MAIPÚ”";"I MUNICIPALIDAD DE MAIPU";"69.070.900-7";"I MUNICIPALIDAD DE MAIPU";"AVDA. CINCO DE ABRIL  0260";"Maipú";"Región Metropolitana de Santiago";"LE";"La presente licitación tiene por finalidad contratar un servicio de recepción, transporte y valorización de residuos de aparatos eléctricos y electrónicos recolectados en 6 campañas de reciclaje. Todo lo anterior en virtud de lo dispuesto en las presentes Bases Administrativas, las Bases Técnicas y todos sus anexos.";2025-03-31T15:54:22.497;2025-04-10T15:00:00;2025-08-08T16:00:00;40000000;"CLP";0;0
803-5-LE25;"INSTALACION  CERCO PERIMETRAL EN ANTOFAGASTA";"CORP NACIONAL DE DESARROLLO INDIGENA";"72.396.000-2";"O.A.I. San Pedro de Atacama  CONADI";"Abaroa   1990";"Calama";"Región de Antofagasta ";"LE";"La Corporación Nacional de Desarrollo Indígena, CONADI San Pedro de Atacama, de acuerdo con sus necesidades requiere adquirir la  Instalación de cerco para cierre perimetral de Terreno ubicado en Antofagasta, consistente en cerco y portones de acceso vehicular y peatonal, de un perímetro total de 190 mts. lineales, para la delimitación del sector de condición eriazo carente de cierre perimetral.";2025-03-31T15:54:01.03;2025-04-15T10:00:00;2025-04-29T18:00:00;;"CLP";0;0
856-12-LQ25;"CHEE: Reparación y reposición de cubiertas en JI";"JUNTA NACIONAL DE JARDINES         INFANTILES";"70.072.600-2";"Junji - Región Metropolitana";"CALLE VALLE LOS REYES S/N . LOTE 2, MAIPU";"Maipú";"Región Metropolitana de Santiago";"LQ";"Esta licitación tiene por objeto suscribir el contrato de servicios, “Obras De Reparación Y Reposición de Cubiertas en Jardines Infantiles de la Dirección Regional Metropolitana de la Junta Nacional de Jardines Infantiles.";2025-03-31T15:51:49.403;2025-04-21T17:00:00;2025-05-12T18:00:00;231500000;"CLP";0;0
2111-95-LP25;"SUMINISTRO DE COLCHONES ANTIESCARAS CON MOTOR II";"HOSPITAL DE URGENCIA ASISTENCIA PUBLICA DR ALEJANDRO DEL RIO";"61.608.602-2";"Hospital de Urgencia Asistencia Pública";"Curico N°345 Bodega Central";"Santiago";"Región Metropolitana de Santiago";"LP";"ADQUISICIÓN DEL SUMINISTRO DE COLCHONES ANTIESCARAS CON MOTOR PARA EL HOSPITAL DE URGENCIA ASISTENCIA PÚBLICA POR 36 MESES.";2025-03-31T15:48:56.397;2025-04-14T15:00:00;2025-05-14T18:00:00;;"CLP";0;0
691-2-LE25;"Servicio Transporte Prog. Recuperación de Barrios";"SUBSECRETARIA DEL MINISTERIO DE LA VIVIENDA Y URBANISMO";"61.802.007-K";"SEREMI MINVU VII REGION";"DOS NORTE N° 720, ESQUINA 1 PONIENTE, SEREMI DE VIVIENDA EDIFICIO MINVU";"Talca";"Región del Maule ";"LE";"Se requiere contratar el Servicio de Transporte para el Programa de Recuperación de Barrios.";2025-03-31T15:45:10.87;2025-04-10T18:00:00;2025-04-24T18:00:00;;"CLP";0;0
2909-11-LE25;"servicio de evaluaciones alumnos PIE";"I MUNICIPALIDAD DE FUTRONO";"69.200.700-k";"Departamento de Educación";"Balmaceda 490";"Futrono";"Región de Los Ríos";"LE";"se llama a licitación publica por servicios de evaluaciones y reevaluaciones pediátricas y neurológicas para alumnos PIE de escuelas municipales, ver bases administrativas";2025-03-31T15:42:51.79;2025-04-07T15:00:00;2025-04-09T14:26:00;;"CLP";0;0
2950-11-LE25;"DIPLOMADO FORMACIÓN EN ARTES LIBERALES PARA LA ESCUELA NAVAL";"DIRECCION DE ABASTECIMIENTO DE LA ARMADA";"61.102.010-4";"ESCUELA NAVAL  ARTURO PRAT";"Francisco González de Hontaneda #11, Playa ancha";"Valparaíso";"Región de Valparaíso ";"LE";"EFECTUAR EL DIPLOMADO FORMACIÓN EN ARTES LIBERALES PARA LA ESCUELA NAVAL, SOLICITADO POR DEPTO. EDUCACIÓN FOLIO N°208.";2025-03-31T15:37:06.16;2025-04-10T15:00:00;2025-04-28T16:40:00;8500000;"CLP";0;0
1070620-53-LQ25;"PVE SERVICIOS DE MANTENCION DE MOVILES";"HOSPITAL DOCTOR ERNESTO TORRES GALDAMES";"62.000.530-4";"Hospital Dr. Ernesto Torres Galdames";"Av. Héroes de la Concepción 502";"Iquique";"Región de Tarapacá  ";"LQ";"SERVICIOS DE MANTENCION PREVENTIVA Y CORRECTIVA PARA MOVILES DE LA UNIDAD DE MOVILIZACION DEL HOSPITAL DR. ERNESTO TORRES GALDAMES DE IQUIQUE";2025-03-31T15:23:39.447;2025-04-14T15:00:00;2025-05-30T17:00:00;340170000;"CLP";0;0
3979-5-L125;"CONCESIÓN KIOSKOS SALUDABLES ESCUELAS Y LICEO DAEM";"I MUNICIPALIDAD DE PEUMO";"69.080.900-1";"Educación";"Carmen 37";"Peumo";"Región del Libertador General Bernardo O´Higgins";"L1";"El Departamento de Administración de Educación Municipal de Peumo, llama a presentar ofertas para adquirir el servicio de CONCESIÓN DE KIOSCOS ESCOLARES SALUDABLES PARA ESCUELA ANTONIO DE ZÚÑIGA, LICEO JEAN BUCHANAN DE LARRAÍN, ESCUELA ALCALDE GUILLERMO BURMESTER Y COLEGIO ROSARIO AÑO ESCOLAR  2025.";2025-03-31T15:17:08.947;2025-04-07T15:01:00;2025-04-08T15:46:00;1;"CLP";0;0
1057489-122-LE25;"Convenio de Suministro de Apósito Carbón Activado con Plata por 36 meses para Hospital del Salvador ";"SERVICIO DE SALUD ORIENTE HOSPITAL DEL SALVADOR";"61.608.406-2";"Bienes y Servicios";"AV SALVADOR 364";"Providencia";"Región Metropolitana de Santiago";"LE";"Que, el Hospital del Salvador necesita contar con un Convenio de Suministro de Apósito Carbón Activado con Plata por 36 meses para Hospital del Salvador con la finalidad de satisfacer de manera adecuada y eficiente la labor asistencial;  Que, por la cuantía determinada, la presente licitación se ubica en el tramo para aquellas contrataciones iguales o superiores a 100 UTM e inferiores a 1.000 UTM, en conformidad al Artículo 36º del Reglamento de la Ley Nº19.886; Que, hechas las consultas respectivas, la provisión de Convenio de Suministro de Apósito Carbón Activado con Plata por 36 meses para Hospital del Salvador no se encuentra disponible por Convenio Marco ofrecidos en el Sistema de Información de la Dirección de Compras, www.mercadopublico.cl; Que, esta compra está vinculada al proyecto 1057489-119-PC25 Línea 4, correspondiente al plan anual de compras del año 2025;";2025-03-31T15:15:59.61;2025-04-10T17:00:00;2025-06-30T18:49:00;50000000;"CLP";0;0
548847-4-LP25;"Serv. Aseo Depends del IPS de Región de Tarapacá";"INSTITUTO DE PREVISION SOCIAL";"61.979.440-0";"IPS Region de Tarapaca";"Tarapacá Nº 568 2° Piso";"Iquique";"Región de Tarapacá  ";"LP";"Se requiere contar con un servicio de aseo en las dependencias del Instituto en la región de Tarapacá. Con el objeto de entregar una atención de excelencia y resguardar las condiciones de higiene de los usuarios y funcionarios.";2025-03-31T15:12:52.593;2025-04-21T15:30:00;2025-05-20T18:00:00;122000000;"CLP";0;0
