codigo;nombre;institucion_nombre;institucion_rut;unidad;direccion;comuna;region;tipo;estado;descripcion;fecha_inicio;fecha_final;fecha_adjudicacion;monto_estimado;unidad_monetaria;proveedores_participantes;adjudicados
1375735-5-LQ25;SERV. ARRIENDO DE SOFTWARE DE GESTIÓN DE PERSONAS;SERVICIO LOCAL DE EDUCACIÓN PÚBLICA ANTOFAGASTA;61.981.250-6;COMPRAS Y LICITACIONES;Paseo Prat 470;Antofagasta;Región de Antofagasta;LQ;cerradas;El servicio por contratar consiste en la implementación, puesta en marcha y ejecución del servicio de cálculo de liquidaciones de remuneraciones y gestión de personas en modalidad, que permita al Servicio Local de Educación Pública de Antofagasta la continuidad operativa del pago de remuneraciones del personal que se encuentra bajo su dependencia, tanto para el programa 01 y 02. Para ello, es necesario considerar un proceso de implementación de los servicios y un proceso mensual de ejecución de los pagos a cada uno de los funcionarios del Servicio Local de Educación Pública de Antofagasta. El proveedor seleccionado deberá instalar y dejar operativo el sistema requerido considerando un proceso de migración automática de datos de los funcionariosas a traspasar.;2025-03-27T13:11:36.07;2025-04-16T15:00:00;2025-04-30T20:00:00;216000000;CLP;0;0
3894-14-LP25;SERVICIO DE ARRIENDO DE MAQUINARIAS PROGRAMA INVIERNO 2025;I MUNICIPALIDAD DE LAMPA;69.071.400-0;Secretaria de Planificación;Baquedano 964;Lampa;Región Metropolitana de Santiago;LP;cerradas;La Municipalidad de Lampa, requiere el arriendo de maquinarias para realizar limpieza y mantenimiento a la red de canales, esteros y/o causes evacuadores de aguas lluvia, que presentan obstrucción y que afectan el normal escurrimiento de las aguas.;2025-03-27T14:07:21.8;2025-04-16T15:00:00;2025-04-30T15:30:00;82000000;CLP;0;0
1423921-2-LQ25;Servicio de Vigilancia Provincia de Punilla - SC;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Vialidad - Región XVI - Punilla;;;Región del Ñuble;LQ;cerradas;La Dirección de Vialidad, necesita contratar Servicio de Vigilancia y Custodia de Maquinarias, Equipos y Vehículos pesados para la cuadrilla de Administración Directa en Recinto Fiscal en la oficina Provincial de Punilla, Ruta N-31 km. 1,1, comuna de San Carlos, Región de Ñuble.;2025-03-27T12:35:08.547;2025-04-11T15:00:00;2025-05-12T18:00:00;150000000;CLP;0;0
548874-34-LE25;SERVICIO DE REGULARIZACIÓN 4 INMUEBLES ANTOFAGASTA;INSTITUTO DE PREVISION SOCIAL;61.979.440-0;IPS Oficina Central de Compras;Santo Domingo N 1285, piso 1;Santiago;Región de Antofagasta;LE;desiertas;E1O2RT9 - SERVICIO DE REGULARIZACIÓN DE 4 INMUEBLES EN LA COMUNA DE ANTOFAGASTA;2025-03-27T12:38:59.717;2025-04-14T15:30:00;2025-05-15T17:25:00;12000000;CLP;0;0
948806-14-LP25;Adquisición de Insumos para Trombectomía con Equipo en Comodato;FONDO HOSPITAL DE LA DIRECCION DE PREVISION DE CARABINEROS DE CHILE;61.513.003-6;Unidad de Compra Insumos en Consignación;;;Región Metropolitana de Santiago;LP;cerradas;Adquisición de Insumos para Trombectomía con Equipo en Comodato en Modalidad de Consignación Definitiva, por Sistema de Suministro, para un periodo de 36 meses;2025-03-27T12:58:07.733;2025-04-16T16:00:00;2025-07-15T21:00:00;168000000;CLP;0;0
3177-3-LE25;CONVENIO SUMINISTRO REPARACIÓN Y MAN. VEHICULOS;ILUSTRE MUNICIPALIDAD DE MACHALI;69.080.200-7;Departamento de Educación;Castro N250;Machalí;Región del Libertador General Bernardo OHiggins;LE;cerradas;CONVENIO SUMINISTRO SERVICIO DE REPARACIÓN Y MANTENCIÓN DE VEHÍCULOS PARA DEPARTAMENTO DE EDUCACIÓN DE LA MUNICIPALIDAD DE MACHALI;2025-03-27T12:44:36.437;2025-04-11T12:00:00;2025-05-13T17:32:00;;CLP;0;0
1057501-112-LP25;SERVICIO DE MANTENIMIENTO EQUIPOS DE ALIMENTACION;COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO;61.608.502-6;COMPLEJO ASISTENCIAL DR. SOTERO DEL RIO;Avenida Melchor Concha y Toro 3459, Puente Alto;Puente Alto;Región Metropolitana de Santiago;LP;cerradas;El HSR requiere contratar el servicio de mantenimiento preventivo y correctivo de equipos industriales de alimentación para el Hospital Dr. Sotero del Rio. Este servicio externo estará conformado por trabajos planificados y reparaciones de los equipos indicados en las bases técnicas por un periodo de 24 meses, según lo descrito en Bases Administrativas y Técnicas.;2025-03-27T13:13:34.147;2025-04-16T17:00:00;2025-06-16T18:49:00;;CLP;0;0
817-13-O125;Diseño SSR Hueleco, Quilen, Pufayo, y Trecaimo;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Obras Hidráulicas - X Región;Bernardo OHiggins 451, piso 6;Puerto Montt;Región de los Lagos;O1;cerradas;El objetivo general corresponde a la elaboración de todos los antecedentes en cumplimiento con los requerimientos necesarios para la ejecución de las obras y posterior funcionamiento del estudio Diseño de Ingeniería para la Instalación del Servicio Sanitario Rural de Hueleco, Quilen, Trecaimo y Pufayo, Comuna de San Pablo.;2025-03-27T12:30:21.117;2025-04-15T14:30:00;2025-05-15T16:00:00;;CLP;0;0
621-290-LQ25;COJIN ANTIE CEL AIR VARIAS MEDIDAS 1000020857;CENTRAL DE ABASTECIMIENTO DEL SISTEMA NACIONAL DE SERVICIO DE SALUD;61.608.700-2;Compras del Giro 621;Bodega Proveedor;Santiago Centro;Región Metropolitana de Santiago;LQ;cerradas;BASES ADMINISTRATIVAS Y TÉCNICAS TIPO, POR LAS QUE SE REGIRÁN LOS PROCESOS DE LICITACIÓN PARA LA ADQUISICIÓN DE PRODUCTOS FARMACÉUTICOS, COSMÉTICOS, VACUNAS, INSUMOS, DISPOSITIVOS, Y/O ALIMENTOS DE USO MÉDICO, DESTINADO AL EJERCICIO DE ACCIONES DE SALUD;2025-03-27T11:54:21.323;2025-04-16T16:00:00;2025-05-19T17:30:00;256879617;CLP;0;0
1057539-51-LP25;MANTENIMIENTO BANCOS DE RESPALDOS CENTRAL DE GASES CLÍNICOS SOLIC 05;HOSPITAL PUERTO MONTT SERVICIO DE SALUD DEL RELONCAVI;61.975.100-0;Bienes y Servicios;Los Aromos N 65, Paipote 3;Puerto Montt;Región de los Lagos;LP;cerradas;mantenimiento preventivo y correctivo para bancos de respaldo de la central de gases clínicos Hospital Puerto Montt.;2025-03-27T11:22:02.963;2025-04-14T15:00:00;2025-06-24T15:00:00;;CLP;0;0
1950-34-LQ25;Lic 23-25 Medicamentos hipolipemiantes H.P;SERVICIO SALUD ARAUCANIA SUR HOSPITAL PITRUFQUEN;61.602.238-5;Hospital Pitrufquén;Pedro León Gallo Sur 355;Pitrufquén;Región de la Araucanía;LQ;cerradas;Licitación 23-25 Suministro de medicamentos hipolipemiantes, anticoagulantes orales y heparinas para H.P;2025-03-27T11:48:05.4;2025-04-11T15:30:00;2025-06-25T16:00:00;320000000;CLP;0;0
3844-8-LE25;SERVICIO DE SUMINISTRO DE MANT. Y REPAR. VEHICULOS;POLICIA DE INVESTIGACIONES DE CHILE;60.506.000-5;JEFATURA NACIONAL DE MIGRACIONES Y POLICÍA INTERN.;SAN FRANCISCO 253;Santiago;Región Metropolitana de Santiago;LE;cerradas;SERVICIO DE SUMINISTRO DE MANTENCIÓN Y REPARACIÓN DE VEHÍCULOS MOTORIZADOS, PARA EL PARQUE AUTOMOTRIZ DE LA JENAMIG Y UNIDADES DEPENDIENTES;2025-03-27T11:34:11.437;2025-04-14T15:00:00;2025-04-30T15:00:00;50000000;CLP;0;0
1057389-24-LQ25;SUMINISTRO DE PRODUCTOS CÁRNICOS Y HUEVOS;SERVICIO SALUD ARAUCANIA NORTE HOSPITAL VICTORIA;61.602.229-6;Bienes y Servicios;Avda Dartnell N1100;Victoria;Región de la Araucanía;LQ;cerradas;La presente Licitación tiene como objetivo satisfacer la necesidad de realizar Convenio de Suministro de productos cárnicos y huevos para satisfacer las necesidades alimentarias de los usuarios y funcionarios del Hospital San José de Victoria.;2025-03-27T11:51:39.25;2025-04-16T15:00:00;2025-08-31T16:00:00;;CLP;0;0
4465-6-LP25;CONTRATO DE SUMINISTRO SERVICIO DE PROCESAMIENTO DE EXAMENES DE LABORATORIO PARA EL LABORATORIO CLINICO DEL HOSPITAL SAN JUAN DE DIOS DE CURICO II;SERVICIO DE SALUD DEL MAULE HOSPITAL DE CURICO;61.606.903-9;Capacitación;Chacabuco 121;Curicó;Región del Maule;LP;cerradas;Las presentes Bases Técnicas de Licitación Pública tienen la finalidad de celebrar un CONTRATO DE CONTRATO DE SUMINISTRO SERVICIO DE PROCESAMIENTO DE EXAMENES DE LABORATORIO PARA EL LABORATORIO CLINICO DEL HOSPITAL SAN JUAN DE DIOS DE CURICO II por 9 meses o hasta el total consumo del presupuesto adjudicado, con el fin de satisfacer de manera adecuada y eficiente la labor asistencial de la Institución;2025-03-27T11:08:00.443;2025-04-16T15:00:00;2025-05-16T17:30:00;;CLP;0;0
792902-1-LE25;SERVICIO BODEGAJE DIRECCION REGIONAL VALPARAÍSO;SUPERINTENDENCIA DE EDUCACION ESCOLAR;61.980.220-9;SUPEREDUC DIRECCION REGIONAL V;Limache 3405, oficina 107;Viña del Mar;Región de Valparaíso;LE;cerradas;contar con un servicio de bodegaje externo, para almacenamiento de insumos, documentos, bienes muebles, entre otros que la Dirección Regional de la Superintendencia de Educación de la Región de Valparaíso pudieses recurrir. Este servicio tendrá un período de duración de 24 meses;2025-03-27T11:17:42.45;2025-04-11T17:00:00;2025-04-30T16:00:00;;CLP;0;0
1094080-5-LP25;POLERAS DEPORTIVAS;COMANDO DE APOYO A LA FUERZA;62.000.720-K;DIVBIE - Almacén Militar del Ejército;Alameda Bernardo O'Higgins N 2324 Santiago;Santiago Centro;Región Metropolitana de Santiago;LP;cerradas;ABASTECIMIENTO PARA EL ALMACÉN MILITAR;2025-03-27T10:29:05.65;2025-04-16T15:05:00;2025-06-17T10:00:00;70971000;CLP;0;0
885-24-LQ25;Servicios de seguridad para la Contraloría Regional de Los Ríos;CONTRALORIA GENERAL DE LA REPUBLICA;60.400.000-9;Contraloría General de la República;;;Región Metropolitana de Santiago;LQ;cerradas;La Contraloría General de la República requiere contratar los servicios de seguridad para la Contraloría Regional de Los Ríos, ubicada en Yungay N711, comuna de Valdivia, por un periodo de 24 meses.;2025-03-27T09:51:44.22;2025-04-11T16:00:00;2025-04-28T18:00:00;225000000;CLP;0;0
527481-7-LP25;CONSTRUCCIÓN MULTICANCHA LA FINCA;ILUSTRE MINICIPALIDAD DE COMBARBALA;69.041.100-8;OFICINA SECPLAC;Arturo Prat 350;La Serena;Región de Coquimbo;LP;cerradas;La Ilustre Municipalidad de Combarbalá, ha preparado y desarrollado en conjunto con la comunidad el proyecto denominado CONTRUCCIÓN MULTICANCHA, LA FINCA para el sector de la Población La Finca de Combarbalá, comuna de Combarbalá y ha presentó la iniciativa a Programa Sistema Nacional de Seguridad Municipal.;2025-03-27T11:43:00;2025-04-16T10:00:00;2025-05-30T10:00:00;121183650;CLP;0;0
5056-14-B225;Convenio de exámenes para la unidad de Laboratorio del HRT;SERVICIO DE SALUD DEL MAULE HOSPITAL DE TALCA;61.606.901-2;Servicios;1 Norte N 1990;Talca;Región del Maule;B2;desiertas;El objetivo de la presente licitación, es invitar a través de www.mercadopublico.cl a todos los proveedores del rubro a participar de la adquisición de diferentes exámenes necesarios para el servicio del Hospital Regional de Talca y bajo las especificaciones técnicas requeridas por la Institución con el fin de seleccionar la oferta más conveniente de acuerdo a los criterios de evaluación, asegurando el abastecimiento en calidad y oportunidad, satisfaciendo así la demanda de los usuarios.;2025-03-27T10:23:00;2025-04-15T15:30:00;2025-05-30T16:30:00;;CLP;0;0
4168-38-LP25;Producción de Evento estilo de vida;ILUSTRE MUNICIPALIDAD DE COLBUN;69.130.500-7;Municipalidad;Adolfo Novoa 419;Colbún;Región del Maule;LP;cerradas;Desarrollo del programa Jornadas de capacitación estilo de vida saludable.;2025-03-27T08:57:00.09;2025-04-16T18:48:00;2025-04-28T10:01:00;;CLP;0;0
4127-22-LR25;[PPTO] Servicio Oxigenoterapia GES y NO GES domici;SUBSECRETARIA DE SALUD PUBLICA;61.975.700-9;Subsecretaria de Redes Asistenciales;Mac Iver 541;Santiago;Región Metropolitana de Santiago;LR;suspendidas;Servicio de oxigenoterapia, insumos y servicios accesorios para la entrega de oxigenoterapia ambulatoria vinculados a patologías respiratorias GES y no GES, entregados en el domicilio de pacientes tanto adultos como niños en todos los servicios de salud del país;2025-03-28T17:32:17.193;2025-04-28T15:00:00;2025-05-09T23:59:00;;CLP;0;0
1575-6-LQ25;CONTRATACIÓN DEL SUMINISTRO DE MATERIAL ASEO;JUNTA NACIONAL DE JARDINES INFANTILES;70.072.600-2;Junji - VI Región;ESTADO N 531, RANCAGUA;Rancagua;Región del Libertador General Bernardo OHiggins;LQ;cerradas;1. OBJETO DE LA LICITACIÓN Y MANDANTE La Junta Nacional de Jardines Infantiles, en adelante JUNJI, requiere CONTRATACIÓN DEL SUMINISTRO DE ADQUISICIÓN Y DISTRIBUCIÓN DE MATERIALES DE ASEO E HIGIENE PARA JARDINES INFANTILES PROGRAMAS P01 P04 Y P02 DE LA JUNTA NACIONAL DE JARDINES INFANTILES , REGIÓN DEL LIBERTADOR GENERAL BERNARDO OHIGGINS. El mandante de esta licitación es la Junta Nacional de Jardines Infantiles, cuyo domicilio para todos los efectos legales de esta convocatoria es Estado 531, comuna de Rancagua Región del Libertador General Bernardo OHiggins , representada por el directora regional. Este proceso de Licitación se realizará a través del Sistema de Información de la Dirección de Compras y Contrataciones Públicas www.mercadopublico.clhttp:www.mercadopublico.cl, de acuerdo con lo establecido en la Ley N19.886, sobre la materia y su Reglamento, según condiciones, normas y políticas del uso del portal.;2025-03-28T19:45:56.037;2025-04-11T12:00:00;2025-04-25T17:44:00;337077571;CLP;0;0
3598-21-LE25;Seguros Generales Bienes Muebles e Inmuebles Municipalidad de Marchigüe.;I MUNICIPALIDAD DE MARCHIGUE;69.091.300-3;Ilustre Municipalidad de Marchigue;Libertad 490;Marchigue;Región del Libertador General Bernardo OHiggins;LE;cerradas;Contratar los servicios para contar con Suministro de Seguros Generales Bienes Muebles e Inmuebles para las Áreas Municipal, Salud y Educación de la Municipalidad de Marchigüe.;2025-03-28T17:35:00;2025-04-14T15:01:00;2025-04-17T12:01:00;;CLP;0;0
776-14-LE25;SERVICIOS DE PRODUCCIÓN Y TRANSMISIÓN DE LA CUENTA;PRESIDENCIA DE LA REPUBLICA;60.000.000-4;Presidencia de la República;Agustinas 1220, Subsuelo;Santiago;Región Metropolitana de Santiago;LE;cerradas;La presente licitación pública tiene por objeto la contratación de Servicios de producción y transmisión de la cuenta pública presidencial año 2025, los cuales permitirán disponer de soporte técnico y material para el desarrollo de la actividad oficial de S.E. el Presidente de la República y demás actividades propias de la Presidencia de la República en el Congreso Nacional Av. Pedro Montt sn, Valparaíso, durante el mes de junio de 2025. La contratación de estos servicios busca garantizar que dicha actividad se realice bajo los más altos estándares de calidad, cumpliendo con las exigencias protocolares y operativas establecidas.;2025-03-28T18:48:38.603;2025-04-11T16:00:00;2025-04-28T23:59:00;50000000;CLP;0;0
5663-5-O125;CONSERVACIÓN DE RIBERAS 2025, COMUNA DE HUARA;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Obras Hidráulicas- I Región de Tarapacá;Tarapacá 130;Iquique;Región de Tarapacá;O1;cerradas;conservación de riberas en las localidades de Sibaya y Achacagua;2025-03-28T16:35:28.963;2025-04-15T15:00:00;2025-05-12T18:00:00;;CLP;0;0
509876-12-LE25;PRODUCCIÓN DE ACTIVIDADES DE DIFUSIÓN PATRIMONIAL;SERVICIO NACIONAL DEL PATRIMONIO CULTURAL;60.905.000-4;Coord. Bibliotecas Publicas Región de Los Ríos;Calle O'Higgins N 262 de Valdivia;Valdivia;Región de Los Ríos;LE;cerradas;PRODUCCIÓN DE ACTIVIDADES DE DIFUSIÓN PATRIMONIAL AÑO 2025 SERPAT LOS RIOS 2025, VER REX 69 ADJUNTA;2025-03-28T16:38:00;2025-04-16T10:00:00;2025-04-30T17:00:00;57055000;CLP;0;0
2920-21-LE25;Conservación y Mejoramiento de Esteros y Causes JF;I MUNICIPALIDAD DE JUAN FERNANDEZ;69.252.300-8;I MUNICIPALIDAD DE JUAN FERNANDEZ;Vicente González 210, Juan Fernández;Juan Fernández;Región de Valparaíso;LE;cerradas;Conservación y Mejoramiento de esteros y causes, Comuna Juan Fernandez año 2025;2025-03-28T16:17:00;2025-04-14T15:00:00;2025-05-30T15:00:00;;CLP;0;0
1233623-4-LE25;CONTRATACIÓN DE SEGUROS PARA VEHICULOS;Servicio Local de Educación Pública Licancabur;61.980.920-3;Servicio Local de Educación Pública Licancabur;Av. Chorrillos n1631 comuna de Calama;Calama;Región de Antofagasta;LE;cerradas;Conforme a la Ley de Compras Públicas 19.886 y sus modificaciones, y, el Decreto 661 que fija su reglamento, el Servicio Local de Educación Pública Licancabur, llama a licitación pública a personas naturales o jurídicas, empresas o proveedores del rubro, o unión temporal de proveedores, para contratar SEGUROS PARA VEHICULOS PERTENECIENTES AL SERVICIO LOCAL DE EDUCACIÓN PÚBLICA LICANCABUR, con el objetivo de cumplir con la normativa vigente y el resguardo del patrimonio fiscal para el normal funcionamiento de los establecimientos educacionales y oficinas del Servicio Local de Educación Pública de Licancabur.;2025-03-28T15:57:32.503;2025-04-11T15:00:00;2025-05-01T17:30:00;;CLP;0;0
2661-11-LE25;INSTALACIÓN DE TELEVIGILANCIA EN CALLES PHILLIPI Y AVDA CARLOS IBAÑEZ NATALES;ILUSTRE MUNICIPALIDAD DE NATALES;69.250.100-4;SECRETARIA DE PLANIFICACION;CARLOS BORIES 398;Puerto Natales;Región de Magallanes y de la Antártica;LE;cerradas;SE CONTEMPLA LA INSTALACIÓN DE TELEVIGILANCIA EN CALLES PHILLIPI Y AVDA CARLOS IBAÑEZ, NATALES;2025-03-28T15:44:12.97;2025-04-11T12:00:00;2025-05-16T17:00:00;24046925;CLP;0;0
1037-4-LE25;HERRAMIENTAS SILVICULTURA Y ELEMENTOS DE SEGURIDAD;CORP NACIONAL FORESTAL;61.313.000-4;X Región - Oficina Regional de Los Lagos;OCHAGAVIA 458 - Puerto Montt;Puerto Montt;Región de los Lagos;LE;cerradas;Se necesita adquirir diferentes herramientas manuales y elementos de seguridad para realizar actividades preventivas de manejo de combustible vegetal o silvicultura preventiva contra Incendios Forestales de la Región de los Lagos, según características y requerimientos técnicos indicados en las presentes Bases.;2025-03-28T16:07:00;2025-04-11T15:00:00;2025-04-25T18:44:00;19590625;CLP;0;0
838104-9-LE25;CMSE ADQUISICIÒN DE ELEMENTOS DE REFRIGERACIÒN;COMANDO DE APOYO A LA FUERZA;73.923.800-5;División de Bienestar ZB Región Metropolitana BSoc;Avda. Neptuno N 097, Villa Militar Oeste, Estación Central;Estación Central;Región Metropolitana de Santiago;LE;cerradas;CMSE ADQUISICIÓN DE ELEMENTOS DE REFRIGERACIÓN, ELECTRODOMÉSTICOS Y ACCESORIOS DE BAR CRISTALERÍA POR LINEA DEPENDIENTE DE LA ZBRM.;2025-03-28T13:52:36.147;2025-04-15T18:00:00;2025-04-24T18:00:00;;CLP;0;0
1504-4-O125;CONSERVACIÓN EMBALSE AROMOS, AÑO 2025;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Obras Hidráulicas - V Región;Campamento Embalse Aromos Sector Tabolango, Limache;Limache;Región de Valparaíso;O1;cerradas;CONSERVACIÓN EMBALSE AROMOS, COMUNA DE LIMACHE, AÑO 2025.;2025-03-28T13:23:00;2025-04-14T16:00:00;2025-05-30T14:00:00;;CLP;0;0
1504-5-O125;CONSERVACIÓN EMBALSE CHACRILLAS, AÑO 2025;MINISTERIO DE OBRAS PUBLICAS DIREC CION GRAL DE OO PP DCYF;61.202.000-0;Dirección de Obras Hidráulicas - V Región;Campamento Embalse Aromos Sector Tabolango, Limache;Limache;Región de Valparaíso;O1;cerradas;CONSERVACIÓN EMBALSE CHACRILLAS, AÑO 2025.;2025-03-28T13:24:00;2025-04-14T15:00:00;2025-05-30T14:00:00;;CLP;0;0
4344-3-LP25;contrato suministro carbamazepina 400 mg;SERVICIO DE SALUD DEL MAULE HOSPITAL SAN JAVIER;61.606.912-8;FARMACIA HSJAVIER;RIQUELME 1131;San Javier;Región del Maule;LP;cerradas;ABASTECER DE CARBAMAZEPINA 400 MG PARA LA UNIDAD DE FARMACIA PARA UN PERIODO DE 6 MESES;2025-03-28T14:22:54.647;2025-04-11T10:30:00;2025-04-15T10:30:00;;CLP;0;0
3652-5-LQ25;CONSTRUCCIÓN PLANTA DE AGUA POTABLE SECTOR LA HOYADA COMUNA DE QUILLECO;I MUNICIPALIDAD DE QUILLECO;69.170.400-9;Secplan Quilleco;;;Región del Biobío;LQ;cerradas;Licitación Pública, para realizar la ejecución del proyecto denominado CONSTRUCCIÓN PLANTA DE AGUA POTABLE SECTOR LA HOYADA, COMUNA DE QUILLECO código: 8309220707-C, financiado con recursos del Programa Mejoramiento de Barrios, considerado en el Fondo de Desarrollo Municipal, línea tradicional (PMB-IRAL),;2025-03-28T13:51:00;2025-04-16T15:30:00;2025-05-07T17:30:00;215671462;CLP;0;0
1415862-9-LE25;SERVICIOS DE SUSCRIPCIÓN DE LICENCIAS CARBON BLACK RED HAT RHEL FOR DATACENTER Y RED HAT APPLICATION FOUNDATIONS;INSTITUTO DE SEGURIDAD LABORAL;61.533.000-0;ISl Departamento de Tecnologías de la Información;Teatinos N 726, Santiago;Santiago Centro;Región Metropolitana de Santiago;LE;cerradas;SERVICIOS DE SUSCRIPCIÓN DE LICENCIAS CARBON BLACK, RED HAT RHEL FOR DATACENTER Y RED HAT APPLICATION FOUNDATIONS. E1O2RT9;2025-03-28T13:36:38.4;2025-04-14T15:00:00;2025-05-14T19:00:00;;CLP;0;0
607-2-LE25;ARRIENDO LICENCIA SOFTWARE Y MANT. ALMACEN DATOS;PARQUE METROPOLITANO DE SANTIAGO;61.809.000-0;Adquisiciones;PIO NONO N450 RECOLETA;Recoleta;Región Metropolitana de Santiago;LE;desiertas;SERVICIO DE ARRIENDO DE LICENCIA DE SOFTWARE Y MANTENCIÓN DE LOS SISTEMAS DE ALMACENAMIENTO, RESPALDO DE DATOS Y SISTEMAS DEL PARQUE METROPOLITANO DE SANTIAGO COD. E1O2RT9;2025-03-28T12:17:00;2025-04-15T20:00:00;2025-05-08T17:00:00;;CLP;0;0
1080089-18-LE25;SUMINISTRO E INSTALACIÓN DE CALDERA Y MANTENCIÓN;SERVICIO DE SALUD MAGALLANES;61.607.900-k;Bienes y servicios - DSSM;Lautaro Navarro N 829;Punta Arenas;Región de Magallanes y de la Antártica;LE;cerradas;El propósito de la licitación es el Suministro e Instalación de una Caldera y la mantención red de calefacción del Edificio del Servicio Salud Magallanes, ubicado en calle Lautaro Navarro N 820, Punta Arenas, de acuerdo con lo establecido en las presentes Bases Administrativas y Técnicas, en las circunstancias que este servicio no es provisto en catálogo electrónico del Convenio Marco.;2025-03-28T12:07:37.74;2025-04-15T19:59:00;2025-05-07T17:30:00;;CLP;0;0
2981-44-LE25;MANTENCIÓN PREVENTIVA Y CORRECTIVA DE RED HÚMEDA Y;POLICIA DE INVESTIGACIONES DE CHILE;60.506.000-5;DEPARTAMENTO ADMINISTRATIVO;GENERAL MACKENNA 1370, Secc. Almacenes;Santiago Centro;Región Metropolitana de Santiago;LE;cerradas;Según RESOLEX N129 DEL 28.MAR.025, DEPADM;2025-03-28T12:18:19.09;2025-04-14T17:00:00;2025-04-25T18:30:00;25000000;CLP;0;0
1201-10-LE25;ADQUISICION VESTUARIO DEPORTIVO CEM 2025;INSTITUTO NACIONAL DE DEPORTES DE CHILE;61.107.000-4;I.N.D. REGION XI;Dussen N 376;Coyhaique;Región Aysén del General Carlos Ibáñez del Campo;LE;cerradas;La necesidad de contar con vestuario deportivo para las diversas actividades del Programa Crecer en Movimiento 2025, a ejecutar por el departamento de actividad física del Instituto Nacional De Deporte Región de Aysén. Componente Gastos Administrativos;2025-03-28T11:13:45.53;2025-04-11T15:30:00;2025-04-21T15:00:00;;CLP;0;0
